804121834,"AdX | Modern Healthcare | Modern Healthcare | Null | Mobile_Web | 120x240, 160x600, 300x50, 300x100, 300x250, 468x60 | ROP | OAO",71979936034,AdX | Modern Healthcare | Modern Healthcare | Null | Mobile_Web | 120x240,120x240
804121834,"AdX | Modern Healthcare | Modern Healthcare | Null | Mobile_Web | 120x240, 160x600, 300x50, 300x100, 300x250, 468x60 | ROP | OAO",71979944074,AdX | Modern Healthcare | Modern Healthcare | Null | Mobile_Web | 160x600,160x600
804121834,"AdX | Modern Healthcare | Modern Healthcare | Null | Mobile_Web | 120x240, 160x600, 300x50, 300x100, 300x250, 468x60 | ROP | OAO",71979947794,AdX | Modern Healthcare | Modern Healthcare | Null | Mobile_Web | 300x100,300x100
804121834,"AdX | Modern Healthcare | Modern Healthcare | Null | Mobile_Web | 120x240, 160x600, 300x50, 300x100, 300x250, 468x60 | ROP | OAO",71979965674,AdX | Modern Healthcare | Modern Healthcare | Null | Mobile_Web | 468x60,468x60
804121834,"AdX | Modern Healthcare | Modern Healthcare | Null | Mobile_Web | 120x240, 160x600, 300x50, 300x100, 300x250, 468x60 | ROP | OAO",71979969634,AdX | Modern Healthcare | Modern Healthcare | Null | Mobile_Web | 300x50,300x50
804121834,"AdX | Modern Healthcare | Modern Healthcare | Null | Mobile_Web | 120x240, 160x600, 300x50, 300x100, 300x250, 468x60 | ROP | OAO",71980327234,AdX | Modern Healthcare | Modern Healthcare | Null | Mobile_Web | 300x250,300x250
827425714,AdX | Crain_National | Crains Boston | Null | Desktop | 300x250 | ROP | OAO,73486811554,AdX | Crain_National | Crains Boston | Null | Desktop | 300x250,300x250
827432914,AdX | Crain_National | Crains Dallas | Null | Desktop | 300x250 | ROP | OAO,73681779874,AdX | Crain_National | Crains Dallas | Null | Desktop | 300x250,300x250
827433034,AdX | Crain_National | Crains Atlanta | Null | Desktop | 300x250 | ROP | OAO,73486733794,AdX | Crain_National | Crains Atlanta | Null | Desktop | 300x250,300x250
827433514,AdX | Crain_National | Crains Houston | Null | Desktop | 300x250 | ROP | OAO,73681809874,AdX | Crain_National | Crains Houston | Null | Desktop | 300x250,300x250
827433634,AdX | Crain_National | Crains Los Angeles | Null | Desktop | 300x250 | ROP | OAO,73681921834,AdX | Crain_National | Crains Los Angeles | Null | Desktop | 300x250,300x250
827433994,AdX | Crain_National | Crains Philadelphia | Null | Desktop | 300x250 | ROP | OAO,73682028394,AdX | Crain_National | Crains Philadelphia | Null | Desktop | 300x250,300x250
827436634,AdX | Crain_National | Crains San Francisco | Null | Desktop | 300x250 | ROP | OAO,73682148634,AdX | Crain_National | Crains San Francisco | Null | Desktop | 300x250,300x250
827436754,AdX | Crain_National | Crains Silicon Valley | Null | Desktop | 300x250 | ROP | OAO,73682155474,AdX | Crain_National | Crains Silicon Valley | Null | Desktop | 300x250,300x250
827436874,AdX | Crain_National | Crains Washington DC | Null | Desktop | 300x250 | ROP | OAO,73682270794,AdX | Crain_National | Crains Washington DC | Null | Desktop | 300x250,300x250
827441314,AdX | Crain_National | Crains Atlanta | Null | Mobile_Web | 300x50 | ROP | OAO,73486739914,AdX | Crain_National | Crains Atlanta | Null | Mobile_Web | 300x50,300x50
827441434,AdX | Crain_National | Crains Dallas | Null | Mobile_Web | 300x50 | ROP | OAO,73681784314,AdX | Crain_National | Crains Dallas | Null | Mobile_Web | 300x50,300x50
827441794,AdX | Crain_National | Crains Boston | Null | Mobile_Web | 300x50 | ROP | OAO,73681768594,AdX | Crain_National | Crains Boston | Null | Mobile_Web | 300x50,300x50
827442394,AdX | Crain_National | Crains Houston | Null | Mobile_Web | 300x50 | ROP | OAO,73681891474,AdX | Crain_National | Crains Houston | Null | Mobile_Web | 300x50,300x50
827442634,AdX | Crain_National | Crains Los Angeles | Null | Mobile_Web | 300x50 | ROP | OAO,73681929274,AdX | Crain_National | Crains Los Angeles | Null | Mobile_Web | 300x50,300x50
827443594,AdX | Crain_National | Crains Philadelphia | Null | Mobile_Web | 300x50 | ROP | OAO,73682058154,AdX | Crain_National | Crains Philadelphia | Null | Mobile_Web | 300x50,300x50
827443834,AdX | Crain_National | Crains San Francisco | Null | Mobile_Web | 300x50 | ROP | OAO,73682153674,AdX | Crain_National | Crains San Francisco | Null | Mobile_Web | 300x50,300x50
827443954,AdX | Crain_National | Crains Silicon Valley | Null | Mobile_Web | 300x50 | ROP | OAO,73682165074,AdX | Crain_National | Crains Silicon Valley | Null | Mobile_Web | 300x50,300x50
827444674,AdX | Crain_National | Crains Washington DC | Null | Mobile_Web | 300x50 | ROP | OAO,73682274634,AdX | Crain_National | Crains Washington DC | Null | Mobile_Web | 300x50,300x50
827444914,AdX | Crain_National | Crains Atlanta | Null | Desktop | 300x600 | ROP | OAO,73486773874,AdX | Crain_National | Crains Atlanta | Null | Desktop | 300x600,300x600
827446114,AdX | Crain_National | Crains Boston | Null | Desktop | 300x600 | ROP | OAO,73681775554,AdX | Crain_National | Crains Boston | Null | Desktop | 300x600,300x600
827454514,AdX | Crain_National | Crains Dallas | Null | Desktop | 300x600 | ROP | OAO,73681807114,AdX | Crain_National | Crains Dallas | Null | Desktop | 300x600,300x600
827454634,AdX | Crain_National | Crains Houston | Null | Desktop | 300x600 | ROP | OAO,73681918474,AdX | Crain_National | Crains Houston | Null | Desktop | 300x600,300x600
827454754,AdX | Crain_National | Crains Los Angeles | Null | Desktop | 300x600 | ROP | OAO,73681935634,AdX | Crain_National | Crains Los Angeles | Null | Desktop | 300x600,300x600
827455234,AdX | Crain_National | Crains San Francisco | Null | Desktop | 300x600 | ROP | OAO,73682154874,AdX | Crain_National | Crains San Francisco | Null | Desktop | 300x600,300x600
827457394,AdX | Crain_National | Crains Silicon Valley | Null | Desktop | 300x600 | ROP | OAO,73682257474,AdX | Crain_National | Crains Silicon Valley | Null | Desktop | 300x600,300x600
827457514,AdX | Crain_National | Crains Washington DC | Null | Desktop | 300x600 | ROP | OAO,73682280034,AdX | Crain_National | Crains Washington DC | Null | Desktop | 300x600,300x600
827457754,AdX | Crain_National | Crains Philadelphia | Null | Desktop | 300x600 | ROP | OAO,73682078314,AdX | Crain_National | Crains Philadelphia | Null | Desktop | 300x600,300x600
837552994,Crain - National - Defaults,94070442154,Crain National_300x50_New 4.13.16,300x50
837552994,Crain - National - Defaults,94070922394,Crain National_300x250_New 4.13.16,300x250
837552994,Crain - National - Defaults,94072123594,Crain National_300x600_New 4.13.16,300x600
858591154,AdX | Crain_National | Crains Crain | Null | Desktop | 300x250 | ROP | OAO,76046552434,Crain-National | Crains | ROS | desktop | 300x250 | ROP,300x250
858591274,AdX | Crain_National | Crains Crain | Null | Mobile_Web | 300x50 | ROP | OAO,76046581594,Crain-National | Crains | ROS | mweb | 300x50 | ROP,300x50
858591394,AdX | Crain_National | Crains Crain | Null | Desktop | 300x600 | ROP | OAO,76046584954,Crain-National | Crains | ROS | desktop | 300x600 | ROP,300x600
926795554,AdX | Crain_National | Crains Miami | Null | Desktop | 300x250 | ROP | OAO,84886983274,AdX | Crain_National | Crains Miami | Null | Desktop | 300x250,300x250
926795794,AdX | Crain_National | Crains Miami | Null | Desktop | 300x600 | ROP | OAO,84887231914,AdX | Crain_National | Crains Miami | Null | Desktop | 300x600,300x600
926796034,AdX | Crain_National | Crains Miami | Null | Mobile_Web | 300x50 | ROP | OAO,84887501554,AdX | Crain_National | Crains Miami | Null | Mobile_Web | 300x50,300x50
926796274,AdX | Crain_National | Crains Minneapolis | Null | Desktop | 300x250 | ROP | OAO,84888132994,AdX | Crain_National | Crains Minneapolis | Null | Desktop | 300x250,300x250
926797954,AdX | Crain_National | Crains Minneapolis | Null | Desktop | 300x600 | ROP | OAO,84891122194,AdX | Crain_National | Crains Minneapolis | Null | Desktop | 300x600,300x600
926847874,AdX | Crain_National | Crains Minneapolis | Null | Mobile_Web | 300x50 | ROP | OAO,84908035474,AdX | Crain_National | Crains Minneapolis | Null | Mobile_Web | 300x50,300x50
926852794,AdX | Crain_National | Crains Phoenix | Null | Desktop | 300x250 | ROP | OAO,84908211034,AdX | Crain_National | Crains Phoenix | Null | Desktop | 300x250,300x250
926853154,AdX | Crain_National | Crains Phoenix | Null | Desktop | 300x600 | ROP | OAO,84908261674,AdX | Crain_National | Crains Phoenix | Null | Desktop | 300x600,300x600
926853394,AdX | Crain_National | Crains Phoenix | Null | Mobile_Web | 300x50 | ROP | OAO,84908282554,AdX | Crain_National | Crains Phoenix | Null | Mobile_Web | 300x50,300x50
926856634,AdX | Crain_National | Crains San Diego | Null | Desktop | 300x250 | ROP | OAO,84908307394,AdX | Crain_National | Crains San Diego | Null | Desktop | 300x250,300x250
926859034,AdX | Crain_National | Crains San Diego | Null | Desktop | 300x600 | ROP | OAO,84930894754,AdX | Crain_National | Crains San Diego | Null | Desktop | 300x600,300x600
926881474,AdX | Crain_National | Crains San Diego | Null | Mobile_Web | 300x50 | ROP | OAO,84931625794,AdX | Crain_National | Crains San Diego | Null | Mobile_Web | 300x50,300x50
926913514,AdX | Crain_National | Crains Seattle | Null | Desktop | 300x250 | ROP | OAO,84933289234,AdX | Crain_National | Crains Seattle | Null | Desktop | 300x250,300x250
926925994,AdX | Crain_National | Crains Seattle | Null | Desktop | 300x600 | ROP | OAO,84935464114,AdX | Crain_National | Crains Seattle | Null | Desktop | 300x600,300x600
926935834,AdX | Crain_National | Crains Seattle | Null | Mobile_Web | 300x50 | ROP | OAO,84938612554,AdX | Crain_National | Crains Seattle | Null | Mobile_Web | 300x50,300x50
926944234,AdX | Crain_National | Crains Tampa Bay | Null | Desktop | 300x250 | ROP | OAO,84938619394,AdX | Crain_National | Crains Tampa Bay | Null | Desktop | 300x250,300x250
926963314,AdX | Crain_National | Crains Tampa Bay | Null | Desktop | 300x600 | ROP | OAO,84940469914,AdX | Crain_National | Crains Tampa Bay | Null | Desktop | 300x600,300x600
926963674,AdX | Crain_National | Crains Tampa Bay | Null | Mobile_Web | 300x50 | ROP | OAO,84941391874,AdX | Crain_National | Crains Tampa Bay | Null | Mobile_Web | 300x50,300x50
927652114,AdX | Crain_National | Crains Portland | Null | Desktop | 300x250 | ROP | OAO,84991601434,AdX | Crain_National | Crains Portland | Null | Desktop | 300x250,300x250
927653674,AdX | Crain_National | Crains Portland | Null | Desktop | 300x600 | ROP | OAO,84991906354,AdX | Crain_National | Crains Portland | Null | Desktop | 300x600,300x600
927655114,AdX | Crain_National | Crains Portland | Null | Mobile_Web | 300x50 | ROP | OAO,84991906714,AdX | Crain_National | Crains Portland | Null | Mobile_Web | 300x50,300x50
927655834,AdX | Crain_National | Crains Sacramento | Null | Desktop | 300x250 | ROP | OAO,84991907794,AdX | Crain_National | Crains Sacramento | Null | Desktop | 300x250,300x250
927656434,AdX | Crain_National | Crains Sacramento | Null | Desktop | 300x600 | ROP | OAO,84991909354,AdX | Crain_National | Crains Sacramento | Null | Desktop | 300x600,300x600
927657274,AdX | Crain_National | Crains Sacramento | Null | Mobile_Web | 300x50 | ROP | OAO,84992210674,AdX | Crain_National | Crains Sacramento | Null | Mobile_Web | 300x50,300x50
927662434,AdX | Crain_National | Crains Orlando | Null | Desktop | 300x250 | ROP | OAO,84992217994,AdX | Crain_National | Crains Orlando | Null | Desktop | 300x250,300x250
927663874,AdX | Crain_National | Crains Orlando | Null | Desktop | 300x600 | ROP | OAO,84992220994,AdX | Crain_National | Crains Orlando | Null | Desktop | 300x600,300x600
927666034,AdX | Crain_National | Crains Orlando | Null | Mobile_Web | 300x50 | ROP | OAO,84992229514,AdX | Crain_National | Crains Orlando | Null | Mobile_Web | 300x50,300x50
928467034,"House | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250, 300x600, 728x90 | ROP | OAO",94045781794,House | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250,300x250
928467034,"House | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250, 300x600, 728x90 | ROP | OAO",94045783594,House | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 728x90,728x90
928467034,"House | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250, 300x600, 728x90 | ROP | OAO",94045785874,House | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x600,300x600
928467154,"House | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 300x250, 300x600, 320x50, 728x90 | ROP | OAO",94045781794,House | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250,300x250
928467154,"House | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 300x250, 300x600, 320x50, 728x90 | ROP | OAO",94045783594,House | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 728x90,728x90
928467154,"House | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 300x250, 300x600, 320x50, 728x90 | ROP | OAO",94045785874,House | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x600,300x600
928467154,"House | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 300x250, 300x600, 320x50, 728x90 | ROP | OAO",94046601514,House | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 320x50,320x50
928467154,"House | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 300x250, 300x600, 320x50, 728x90 | ROP | OAO",94048302034,House | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 728x90,728x90
928467154,"House | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 300x250, 300x600, 320x50, 728x90 | ROP | OAO",94048302154,House | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 320x50,320x50
929473954,"AdX | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250, 300x600 | ROP | OAO",85230748714,AdX | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250,300x250
929473954,"AdX | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250, 300x600 | ROP | OAO",85230749074,AdX | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x600,300x600
929474074,"AdX | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 300x250, 300x600 | ROP | OAO",85230764194,Crain-Cleveland Business | Cleveland Business | ROS | mweb | 300x250 | ROP,300x250
929474074,"AdX | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 300x250, 300x600 | ROP | OAO",85232911354,Crain-Cleveland Business | Cleveland Business | ROS | mweb | 300x600 | ROP,300x600
933272914,"Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250, 300x600 | ROP | OAO",85645599034,Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250,300x250
933272914,"Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250, 300x600 | ROP | OAO",85645995274,Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x600,300x600
933273034,"Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 300x250, 300x600 | ROP | OAO",85649231314,Site: Crain-Cleveland Business_mweb   Zone: Cleveland Business_none_none   Size: Half Page Ad ,300x600
933273034,"Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 300x250, 300x600 | ROP | OAO",85649953954, Site: Crain-Cleveland Business_mweb   Zone: Cleveland Business_none_none   Size: Medium Rectangle,300x250
934032514,"OpenX | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250, 300x600 | ROP | OAO",85688880394,OpenX | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x600,300x600
934032514,"OpenX | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250, 300x600 | ROP | OAO",85689078154,OpenX | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250,300x250
934032634,"OpenX | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 300x250, 300x600 | ROP | OAO",85689309634,Crain Cleveland Business | Cleveland Business | ROS | mweb | 300x250 | ROP,300x250
934032634,"OpenX | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 300x250, 300x600 | ROP | OAO",85689314074,Crain Cleveland Business | Cleveland Business | ROS | mweb | 300x600 | ROP,300x600
942807634,AdX | Crain_National | Crains Denver | Null | Desktop | 300x250 | ROP | OAO,86853513394,AdX | Crain_National | Crains Denver | Null | Desktop | 300x250,300x250
942807754,AdX | Crain_National | Crains Denver | Null | Desktop | 300x600 | ROP | OAO,86853519274,AdX | Crain_National | Crains Denver | Null | Desktop | 300x600,300x600
942809314,AdX | Crain_National | Crains Denver | Null | Mobile_Web | 300x50 | ROP | OAO,86853639394,AdX | Crain_National | Crains Denver | Null | Mobile_Web | 300x50,300x50
942809794,AdX | Crain_National | Crains Salt Lake City | Null | Desktop | 300x250 | ROP | OAO,86853679594,AdX | Crain_National | Crains Salt Lake City | Null | Desktop | 300x250,300x250
942863674,AdX | Crain_National | Crains Salt Lake City | Null | Desktop | 300x600 | ROP | OAO,86854574434,AdX | Crain_National | Crains Salt Lake City | Null | Desktop | 300x600,300x600
942900874,AdX | Crain_National | Crains Salt Lake City | Null | Mobile_Web | 300x50 | ROP | OAO,86854788634,AdX | Crain_National | Crains Salt Lake City | Null | Mobile_Web | 300x50,300x50
942963994,AdX | Crain_National | Crains Las Vegas | Null | Desktop | 300x250 | ROP | OAO,87059721514,AdX | Crain_National | Crains Las Vegas | Null | Desktop | 300x250,300x250
945058834,AdX | Crain_National | Crains Las Vegas | Null | Desktop | 300x600 | ROP | OAO,87059724034,AdX | Crain_National | Crains Las Vegas | Null | Desktop | 300x600,300x600
945059074,AdX | Crain_National | Crains Las Vegas | Null | Mobile_Web | 300x50 | ROP | OAO,87059735194,AdX | Crain_National | Crains Las Vegas | Null | Mobile_Web | 300x50,300x50
946939234,AdX | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250 | BTF | OAO,87213021634,AdX | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250,300x250
946941274,"Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250, 728x90 | BTF | OAO",87213656554,Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250,300x250
946941274,"Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250, 728x90 | BTF | OAO",91503955114,Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 728x90,728x90
946942474,"OpenX | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250, 728x90 | BTF | OAO",87213746314,OpenX | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250,300x250
946942474,"OpenX | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250, 728x90 | BTF | OAO",91505576914,OpenX | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 728x90,728x90
947072074,"House | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250, 728x90 | BTF | OAO",94045781794,House | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250,300x250
947072074,"House | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 300x250, 728x90 | BTF | OAO",94045783594,House | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 728x90,728x90
950061274,AdX | Crain_National | Crains Pittsburgh | Null | Desktop | 300x250 | ROP | OAO,87214962754,AdX | Crain_National | Crains Pittsburgh | Null | Desktop | 300x250,300x250
950109394,AdX | Crain_National | Crains Pittsburgh | Null | Desktop | 300x600 | ROP | OAO,87214964914,AdX | Crain_National | Crains Pittsburgh | Null | Desktop | 300x600,300x600
950109634,AdX | Crain_National | Crains Pittsburgh | Null | Mobile_Web | 300x50 | ROP | OAO,87214965634,AdX | Crain_National | Crains Pittsburgh | Null | Mobile_Web | 300x50,300x50
982641634,AdX | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 728x90 | BTF | OAO,91471567834,AdX | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 728x90,728x90
982641994,"AdX | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 320x50, 728x90 | BTF | OAO",91471570594,AdX | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 728x90,728x90
982641994,"AdX | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 320x50, 728x90 | BTF | OAO",91471584154,AdX | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 320x50,320x50
982650034,AdX | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 320x50 | ATF1 | OAO,91482363994,AdX | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 320x50,320x50
982655794,AdX | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 320x50 | ATF2 | OAO,91482365554,AdX | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 320x50,320x50
982802674,Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 728x90 | ATF1 | OAO,91504000834,Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 728x90,728x90
982803154,Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 728x90 | ATF2 | OAO,91504002994,Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Desktop | 728x90,728x90
982806754,"Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 320x50, 728x90 | ATF1 | OAO",91505380234,Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 320x50,320x50
982806754,"Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 320x50, 728x90 | ATF1 | OAO",91505380834,Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 728x90,728x90
982806874,"Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 320x50, 728x90 | ATF2 | OAO",91505390314,Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 320x50,320x50
982806874,"Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 320x50, 728x90 | ATF2 | OAO",91505391394,Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 728x90,728x90
982811314,"Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 320x50, 728x90 | BTF | OAO",91505479594,Rubicon | Crain_Cleveland Business | Cleveland Business | Null | Mobile_Web | 728x90,728x90
